business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
8MXlF26jvhrfGA9rcua2bg,"""Matteo's Casual Italian""",,"""13570 Ridge Rd""",North Royalton,OH,44133,41.316247,-81.7363028,2.5,10,1,Restaurants;Pizza;Italian
aadG1TzULt-ezzUJZUSSJQ,"""Factory Girl""",Riverdale,"""193 Danforth Avenue""",Toronto,ON,M4K 1N2,43.6764093,-79.3561447,3.5,71,1,Restaurants;Pizza;Italian
qOFoslnS-HizWZNR0l4-YQ,"""Pizzeria Da Mario""",,"""Solitudestr. 293""",Stuttgart,BW,70499,48.8182,9.11615,3.5,9,1,Restaurants;Pizza;Italian
jW4-bGuymLGlB9OBsTq3TA,"""Toscana Brick Oven""",,"""1800 Main St""",Canonsburg,PA,15317,40.275572,-80.1667438,3.5,50,1,Restaurants;Pizza;Italian
hSU3MbB9Yu8MlybxfmABeg,"""Maxi's""",Little Italy,"""12113 Mayfield Rd""",Cleveland,OH,44106,41.5088548,-81.598009,4,133,1,Restaurants;Pizza;Italian
_pQXP4FwM8oPweUA8HLbcQ,"""Prima Pizza""",,"""3611 E Baseline Rd""",Gilbert,AZ,85234,33.377711,-111.7534461,3.5,56,0,Restaurants;Pizza;Italian
83Vim9NHp66yLPPVlCl5Iw,"""Restaurant Pino""",Ville-Marie,"""1471 Rue Crescent""",MontrÃ©al,QC,H3G 2B2,45.49807467,-73.57725505,3,27,0,Restaurants;Pizza;Italian
f_R4-FMtQ2Dj6m8LNuse1w,"""Libretto's Pizzeria""",Uptown,"""15205 John J Delaney Dr""",Charlotte,NC,28277,35.2253779,-80.8419613,3,132,1,Restaurants;Pizza;Italian
df5IJWW0-C4AJDCS9AwtbQ,"""L.A. Italian Kitchen""",The Strip,"""Venetian Hotel & Casino, 3377 Las Vegas Blvd S, Ste 2230""",Las Vegas,NV,89109,36.1218632,-115.1696491,2.5,14,0,Restaurants;Pizza;Italian
uG1Whgf-AtEML0pQQp00Dg,"""Krazy Brothers Pizza N Pasta""",Brookline,"""109 Brookline Blvd""",Pittsburgh,PA,15226,40.3979659,-80.026,3.5,9,0,Restaurants;Pizza;Italian
uTBm1BXwhdUcLJy2-IIQTA,"""Angela's""",Eastland,"""9705 Mintworth Ave""",Charlotte,NC,28227,35.17198483,-80.70846296,3.5,60,1,Restaurants;Pizza;Italian
yE0f7SPDqafcaE1D8WsmDQ,"""Goodfellas""",Swansea,"""1 Old Mill Drive""",Toronto,ON,M6S 0A1,43.6482432,-79.4866235,3,25,1,Restaurants;Pizza;Italian
JBrBsKpw0bbXK5nlrXVOYQ,"""Anzios Italian Restaurant""",,"""12418 N 28th Dr""",Phoenix,AZ,85029,33.59864811,-112.1203737,4,315,1,Restaurants;Pizza;Italian
Huo1lJmVkdqvFuLtA74Nhw,"""Casa Di Giorgios""",Upper Beach,"""1646 Queen St E""",Toronto,ON,M4L 1G3,43.66684,-79.3152179,4,54,1,Restaurants;Pizza;Italian
fAmKmT11vMF56DtKrH6CDA,"""7 Pizzeria Enoteca""",,"""216 Lakeshore Rd E""",Oakville,ON,L6J 1H8,43.4459005,-79.6680131,3.5,58,1,Restaurants;Pizza;Italian
I4Gbdz5RizunE-RF2w3zkA,"""Villa Pizza""",,"""308 S Boulder Hwy""",Henderson,NV,89015,36.0359136,-114.9776411,3.5,9,0,Restaurants;Pizza;Italian
#NAME?,"""Famous Pizza & Pasta""",Box Grove,"""6899-14th Avenue""",Markham,ON,L6B 0S2,43.8603965,-79.22509397,2.5,7,1,Restaurants;Pizza;Italian
gQbfVuWEElYFqsS0qbUbpQ,"""Amato Pizza""",Leslieville,"""1056 Queen Street E""",Toronto,ON,M4M 1K3,43.6618962,-79.3374374,2.5,10,1,Restaurants;Pizza;Italian
1Z9rGyR3Ld2mtnOTE4pNcg,"""Big Slice Restaurant""",,"""1154 St Clair Ave W""",Toronto,ON,M6E 1B3,43.6782503,-79.4424888,3,48,1,Restaurants;Pizza;Italian
MDoI5wE1eCLEZUNL-IVerg,"""NYPD Pizza""",,"""2743 S Market St, Ste 101""",Gilbert,AZ,85295,33.30090583,-111.7435312,4,154,1,Restaurants;Pizza;Italian
Tw3miGKZHtmxmaQZIYFRrA,"""Federal Pizza""",,"""5210 N Central Ave""",Phoenix,AZ,85012,33.5135447,-112.0740853,4.5,762,1,Restaurants;Pizza;Italian
xeCqEmjQi0M0dlf4DXcugA,"""Pizza Bosa""",Downtown,"""741 Fifth Ave""",Pittsburgh,PA,15219,40.43891275,-79.99399379,3,16,1,Restaurants;Pizza;Italian
MyW7qbrnQboiBJg6-u0tzg,"""Don Giovanni Ristorante Pizzeria""",,"""Pforzheimer Str. 223""",Stuttgart,BW,70499,48.8143147,9.1273171,3,23,1,Restaurants;Pizza;Italian
30xoqX9VRA_hH5x1QgONEA,"""Sano Brick Pizza""",,"""2170 E Baseline Rd, Ste 134""",Phoenix,AZ,85042,33.3778514,-112.0358955,4,19,0,Restaurants;Pizza;Italian
u-hO4f4EK-riKNJbkxZW0Q,"""Menchella's Gourmet Pizza""",The Annex,"""454 Bloor Street W""",Toronto,ON,M5S 1X8,43.6657121,-79.4090963,3,10,1,Restaurants;Pizza;Italian
kExmc2lS8BhFFlh9sjvuSA,"""The Standard Pizza & Pasta Bar""",Little Italy,"""667 College Street""",Toronto,ON,M6G 1B9,43.6549406,-79.4168398,3,50,0,Restaurants;Pizza;Italian
zmfa8RNxqSuOJ9Nx-CMs_Q,"""Positano Restaurant""",Mount Pleasant and Davisville,"""633 Mount Pleasant Road""",Toronto,ON,M4S 2M9,43.7047029,-79.3885319,4,35,1,Restaurants;Pizza;Italian
R7eLlAdeIYsxux_Vm0l5sg,"""Carbonara's Restaurant""",,"""250 Mount Lebanon Blvd""",Pittsburgh,PA,15234,40.3679902,-80.0368037,3.5,49,1,Restaurants;Pizza;Italian
yxA93kcBmb_51wOx_iZssA,"""Monical's Pizza""",,"""707 W Bridge St""",Monticello,IL,61856,40.02830515,-88.57833414,1.5,6,1,Restaurants;Pizza;Italian
K_dhs2cfsn4GBVd5EWtPXQ,"""Pelicano's Pizza""",,"""2218 Wooster Rd""",Rocky River,OH,44116,41.4750614,-81.8359103,4,11,1,Restaurants;Pizza;Italian
Nqs4_gT6nKyeTOJ_rgu1mg,"""Frankie's Italian Cuisine""",,"""4641 Great Northern Blvd""",North Olmsted,OH,44070,41.4221206,-81.9010378,3.5,98,1,Restaurants;Pizza;Italian
Ud2r44vcEX9mPCmk62bPuw,"""Amelia's""",Plateau-Mont-Royal,"""201 Rue Milton""",MontrÃ©al,QC,H2X 2L1,45.5107415,-73.5726663,4,37,1,Restaurants;Pizza;Italian
C63sF-wG4f1doMIMv2qvOg,"""Cafe Porta Alba""",,"""558 N Midvale Blvd""",Madison,WI,53705,43.0721304,-89.4512861,4,145,1,Restaurants;Pizza;Italian
OIdOJaNS8M624F58XGV3PQ,"""Pizzeria Libretto Danforth""",Greektown,"""550 Danforth Avenue""",Toronto,ON,M4K 1P7,43.6785541,-79.3475845,4,268,1,Restaurants;Pizza;Italian
PJgNZN4UYLxP47cy_1c-DQ,"""Taste of Italy""",,"""3810 S Estrella Pkwy""",Goodyear,AZ,85338,33.4119474,-112.3934026,4,149,1,Restaurants;Pizza;Italian
lPQh_HUXRtxDQeR9WSfMZA,"""Enoteca Monza""",,"""3800 Boulevard Saint-Jean""",Dollard-des-Ormeaux,QC,H9G 1X1,45.47415233,-73.83685842,3.5,22,1,Restaurants;Pizza;Italian;American (Traditional)
Cg3sK4ptre1uPPCzPWH1aw,"""East Side Mario's""",Scarborough,"""12 Lebovic Ave, Unit 9""",Scarborough,ON,M1L 4V9,43.7239356,-79.2907206,2.5,40,1,Restaurants;Pizza;Italian;American (Traditional)
zWdO_P10pQlBKL95gYC_iw,"""What's Cooking at Casey's""",,"""608 Allegheny River Blvd""",Oakmont,PA,15139,40.5193416,-79.8423175,3.5,41,1,Restaurants;Pizza;Italian;American (Traditional)
BmZu5ackYYCrgQIaJ3-r9A,"""Angelo's Pizza & Grill""",,"""44 Champlain St""",Rouses Point,NY,12979,44.98328408,-73.36832592,2.5,15,1,Restaurants;Pizza;Italian;American (Traditional);Breakfast & Brunch
NvFpFlu-aHzUOtaA0yc-YA,"""Modo Mio Italian Bistro""",,"""1923c Avenue Road""",Toronto,ON,M5M 4A2,43.7336548,-79.419277,4.5,33,1,Restaurants;Pizza;Italian;Bistros
haOul3OT2DSGwZ04OTVyqg,"""Red Tomato""",,"""4801 E Indian School Rd""",Phoenix,AZ,85018,33.494238,-111.977849,3.5,6,0,Restaurants;Pizza;Italian;Burgers
oRKyGtUsN5IcRReN7ScUwQ,"""Riviera Pizza & Pasta""",North Side,"""1213 Spring Garden Ave""",Pittsburgh,PA,15212,40.460075,-79.9910633,3.5,29,1,Restaurants;Pizza;Italian;Burgers
x1KYj6p88WAcBxNlj8Ky7A,"""Pizza Hut""",,"""8860 N 43rd Ave""",Glendale,AZ,85302,33.5658429,-112.1521781,2.5,12,1,Restaurants;Pizza;Italian;Chicken Wings
vuDL_d3GYAtbvX9EJQqVog,"""Pizza Hut""",,"""271 1/2 Clairton Blvd""",Pittsburgh,PA,15236,40.3377829,-79.9504723,2.5,6,1,Restaurants;Pizza;Italian;Chicken Wings
nzUv52JpOQz98Fk9GB4AKA,"""Pizza Pizza""",,"""3358 Keele Street""",North York,ON,M3J 1L5,43.7457897,-79.4874779,1,3,1,Restaurants;Pizza;Italian;Chicken Wings
ZeB9AUZ6pdZmpWQGSx8NKA,"""Pizza Hut""",Ohio City,"""2075 W 25th St""",Cleveland,OH,44113,41.4835498,-81.7022605,2,9,1,Restaurants;Pizza;Italian;Chicken Wings
ZUvdiRbne9e8zqaLRtfgGA,"""Pizza Hut""",,"""5892 Broadview Rd""",Parma,OH,44134,41.402915,-81.6904069,2.5,6,1,Restaurants;Pizza;Italian;Chicken Wings
-0CTrPQNiSyClxhdO4HSDQ,"""Pizza Hut""",,"""3555 Don Mills Road""",North York,ON,M2H 3N3,43.7943731,-79.353754,2,20,1,Restaurants;Pizza;Italian;Chicken Wings
2SmVDHidtlfAF9bXBn4XwQ,"""Pizza Hut""",Arboretum,"""8206 Providence Rd, Ste 1600""",Charlotte,NC,28277,35.09536,-80.7783134,2.5,6,1,Restaurants;Pizza;Italian;Chicken Wings
qV193bfO-X4ysTviA2iUAA,"""Pizza Fiesta""",Garfield,"""4911 Penn Ave""",Pittsburgh,PA,15224,40.46534922,-79.94492368,4,4,1,Restaurants;Pizza;Italian;Chicken Wings
eJj9eDmM0dz7fZ04FI0aIg,"""Pizza Hut""",,"""20515 Southgate Park Rd, Ste 100""",Cleveland,OH,44137,41.4145631,-81.5361807,2,5,1,Restaurants;Pizza;Italian;Chicken Wings
KZeD91osgdu3OSqoutRMpQ,"""Pizza Hut""",,"""2893 State St""",Cuyahoga Falls,OH,44223,41.1508639,-81.5081377,2,7,1,Restaurants;Pizza;Italian;Chicken Wings
XQqugSurkmFjmByzd0ZsLg,"""Pizza Hut""",,"""6031 Gateway Center Dr, Ste 1""",Kannapolis,NC,28081,35.4372647,-80.6789738,2.5,7,1,Restaurants;Pizza;Italian;Chicken Wings
mkjIZdBL8IDcBx804P4uZA,"""Pizza Hut""",,"""1901 W Main St""",Mesa,AZ,85201,33.4145121,-111.8720823,3,5,1,Restaurants;Pizza;Italian;Chicken Wings
slZrFrXMvYobRq3M57Vtgg,"""Pizza Hut""",,"""1794 Liverpool Road, Unit 9B""",Pickering,ON,L1V 1V9,43.83385753,-79.09110948,2.5,3,1,Restaurants;Pizza;Italian;Chicken Wings
2KIlQsIHwYMkuwA0T4OKrw,"""Pizza Hut""",,"""8225 W Indian School Rd, Ste 1""",Phoenix,AZ,85033,33.4937004,-112.2363687,2,12,1,Restaurants;Pizza;Italian;Chicken Wings
ndREfaN9DrgUuJoBcB7cMA,"""Pizza Pizza""",,"""1430 Major Mackenzie Drive  W""",Vaughan,ON,L6A 1S2,43.8622012,-79.4860528,2.5,3,1,Restaurants;Pizza;Italian;Chicken Wings
HRIUU2Z4EsZBo59P0I2ZYA,"""Pizza Hut""",,"""377 Lear Rd, Ste A""",Avon Lake,OH,44012,41.4954253,-81.9876663,2,5,1,Restaurants;Pizza;Italian;Chicken Wings
cxrmfEWXlkgjB7zocBNkqA,"""Pizza Hut""",,"""6771 University Ave""",Middleton,WI,53562,43.0966697,-89.4983111,3,4,1,Restaurants;Pizza;Italian;Chicken Wings
GSlY852DqQuYWCSZNORTnw,"""Farley's Crafted Pizzeria""",Highland Creek,"""2025 E Arbors Dr, Ste 210""",Charlotte,NC,28262,35.337229,-80.756654,3.5,47,1,Restaurants;Pizza;Italian;Chicken Wings;Salad
XdcRr8R5H8psvf-QxtuLMg,"""Barro's Pizza""",,"""1925 E Brown Rd""",Mesa,AZ,85203,33.43660296,-111.7894439,4,105,1,Restaurants;Pizza;Italian;Chicken Wings;Sandwiches
TqvCZ4jsHe1ADQXy7ypGgQ,"""Pizza Hut UK""",Leith,"""170 Leith Walk""",Edinburgh,EDH,EH6 5EA,55.967675,-3.1745134,1.5,3,1,Restaurants;Pizza;Italian;Fast Food
n93mgR2PhSXmB_znHJBBGA,"""Pizza Hut""",,"""10 Jacob Keffer Parkway, Unit 1""",Concord,ON,L4K 5E3,43.836159,-79.506367,1,8,1,Restaurants;Pizza;Italian;Fast Food;Chicken Wings
3U66axr5j1Q86x5zajUHpQ,"""Zio Fedele""",,"""Ditzinger Str. 13""",Ditzingen,BW,71254,48.8369,9.04047,5,8,1,Restaurants;Pizza;Italian;German
vKKSF1_1JNnRMaoNPQb5Lw,"""Oregano's Pizza Bistro""",,"""6738 W Bell Rd""",Glendale,AZ,85308,33.6388197,-112.2041817,3.5,350,1,Restaurants;Pizza;Italian;Nightlife;Bars
JsUprRhyzQyukZmAhcOg0A,"""Brio Tuscan Grille""",,"""2150 E Williams Field Rd, Ste 118""",Gilbert,AZ,85295,33.30841649,-111.7432331,3.5,398,1,Restaurants;Pizza;Italian;Nightlife;Bars;Cocktail Bars
sByhyN_S2FgNnPl5pqY0Ow,"""Pizza Mia""",,"""6005 N 43rd Ave""",Phoenix,AZ,85019,33.52437397,-112.1499981,4,52,1,Restaurants;Pizza;Italian;Salad
Xra1TtWtf069Am5hHWs3Ug,"""Pepper's Italian Restaurant""",,"""12401 Detroit Ave""",Lakewood,OH,44107,41.4840608,-81.7753323,4,155,1,Restaurants;Pizza;Italian;Salad
iag4htR8F7FmE9zpz7_GMw,"""Levetto""",Dufferin Grove,"""940 College Street""",Toronto,ON,M6H 1A5,43.6536812,-79.4265904,4,56,1,Restaurants;Pizza;Italian;Salad
#NAME?,"""Crust""",Goodrich Kirtland,"""3000 St Clair Ave""",Cleveland,OH,44103,41.51229257,-81.67197092,4,26,1,Restaurants;Pizza;Italian;Salad
0TgBr7wAMQOij6_JP9q3ag,"""Eklectic Pie - Chandler""",,"""2990 E Germann Rd""",Chandler,AZ,85286,33.2783449,-111.7908416,4,80,0,Restaurants;Pizza;Italian;Salad;Gluten-Free
eRjcli4nDHRwhByViUz9Ow,"""Rosati's Pizza""",Summerlin,"""10030 W Cheyenne Ave""",Las Vegas,NV,89129,36.21875882,-115.314123,3,124,1,Restaurants;Pizza;Italian;Sandwiches
EosF_LUsz19yvqkAMYLltA,"""Streets of New York""",,"""5031 N 44th St""",Phoenix,AZ,85018,33.5108992,-111.9861,3.5,28,1,Restaurants;Pizza;Italian;Sandwiches
9b-rXZbHAAxv_0sSWlcyEQ,"""Cucina Locale""",Unionville Mainstreet,"""4471 Highway 7 E""",Markham,ON,L3R,43.8611409,-79.3107603,3.5,43,0,Restaurants;Pizza;Italian;Sandwiches
0Rni7ocMC_Lg2UH0lDeKMQ,"""Barro's Pizza""",,"""4625 E Ray Rd""",Ahwatukee,AZ,85044,33.31805923,-111.9835283,3.5,74,1,Restaurants;Pizza;Italian;Sandwiches
nrqN45BQyxDjXy2q3VdolA,"""Pizza Mart""",,"""1329 E Main St""",Mesa,AZ,85203,33.4149375,-111.8027035,4,48,1,Restaurants;Pizza;Italian;Sandwiches
dpP8fIiaxypAD7NBRf38fg,"""Mamma's Pizza""",,"""808 York Mills Rd""",Toronto,ON,M3B,43.754089,-79.3579885,3.5,9,1,Restaurants;Pizza;Italian;Sandwiches
MWe2RCV1PuH1qoMAELAqxA,"""San Francesco Foods - Queen""",Queen Street West,"""609 Queen Street W""",Toronto,ON,M5V 2B7,43.6473208,-79.4023734,3.5,36,1,Restaurants;Pizza;Italian;Sandwiches
1muT5zEqoC4qp9ms08qJtQ,"""Ginos East Chicago""",,"""3626 E Indian School Rd""",Phoenix,AZ,85018,33.49553969,-112.0029777,3,210,1,Restaurants;Pizza;Italian;Sandwiches;Salad
4GUXkFjJL5SEZK-qtDZSKA,"""Piacquadio's Italian Restaurant & Lounge""",,"""300 Mt Lebanon Blvd""",Pittsburgh,PA,15234,40.368716,-80.034629,4,17,1,Restaurants;Pizza;Italian;Seafood
_CoCciEZC0tlt504oPuJsQ,"""Ristorante Pizzeria FÃ¤ssle""",,"""Mannengasse 7""",Korntal-MÃ¼nchingen,BW,70825,48.8537,9.08896,4.5,3,1,Restaurants;Pizza;Italian;Seafood
6j7kmNdr0aods0C45KWYpQ,"""Mangiafoco""",Ville-Marie,"""105 Rue Saint-Paul O""",MontrÃ©al,QC,H2Y 1Z3,45.504275,-73.554696,4,38,1,Restaurants;Pizza;Italian;Tapas/Small Plates
G5qOZI12XTSowKZzlq_5lw,"""Abruzzi Italian Cucina""",,"""9745 State Rt 30""",Irwin,PA,15642,40.32553867,-79.70491134,3.5,28,1,Restaurants;Pizza;Italian;Venues & Event Spaces;Event Planning & Services
qibYmQhLQ6E6HEwCcegl7w,"""Gino Bros. Pizzeria""",Sharpsburg,"""713 Main St""",Pittsburgh,PA,15215,40.49470988,-79.93469414,4,14,1,Restaurants;Pizza;Italian;Wraps
oxnL1er_9lbIETAhvPKKKg,"""Pinar Kebap & Pizza Schnellrestaurant""",,"""Theodor-Heuss-Str. 34""",Stuttgart,BW,70174,48.7758,9.17153,2.5,15,1,Restaurants;Pizza;Kebab;Food;Turkish
2bmwMPrAwFjyJmGrCq4MYg,"""See Pizza Und Kebap""",,"""Marktstr. 47""",BÃ¶blingen,BW,71032,48.68452072,9.012301445,3.5,6,1,Restaurants;Pizza;Kebab;Italian
hExNCdhcaCE1jXPKjLH_DQ,"""My Zaidy's Pizza""",,"""441 Clark Avenue W""",Thornhill,ON,L4J 6W8,43.8045314,-79.4378113,2,4,1,Restaurants;Pizza;Kosher
#NAME?,"""Les Deux Fours Restaurant""",Rosemont-La Petite-Patrie,"""2379 Rue Belanger""",MontrÃ©al,QC,H2G 1E4,45.551316,-73.5993917,2.5,8,1,Restaurants;Pizza;Latin American
Jw4tKwrmr7mUdizF2EZLUQ,"""Northwest Regional Library""",,"""16089 N Bullard Ave""",Surprise,AZ,85374,33.63001493,-112.3758633,4.5,16,1,Restaurants;Pizza;Libraries;Public Services & Government
dLRJhdnelmOXRa3WeeTbnQ,"""Rizzi's Ristorante & Pizzeria""",,"""2809 Copley Rd""",Copley,OH,44321,41.0935185,-81.6190227,3.5,32,1,Restaurants;Pizza;Local Services;Sandwiches;Salad;Couriers & Delivery Services;Italian
S7d4PCHIl2uO2hLxSHASqQ,"""Jamie's Pizza and Pitas""",,"""2107 S Rural Rd""",Tempe,AZ,85282,33.4060271,-111.9254244,3,48,0,Restaurants;Pizza;Mediterranean
YEKDXIiok3NjYy4QtD1lGA,"""Restaurant Salonica""",Plateau-Mont-Royal,"""5261 Rue Saint-Denis""",MontrÃ©al,QC,H2J 2M1,45.5280837,-73.5915598,2,9,1,Restaurants;Pizza;Mediterranean;Greek
09E4gjiUN_nSqaTprCLD9A,"""Pizzutti's Restaurant""",Shadyside,"""709 Bellefonte St""",Pittsburgh,PA,15232,40.4521434,-79.9343681,3.5,27,0,Restaurants;Pizza;Mediterranean;Italian
3U__XOTBFptjhBeHrPGqrg,"""George's Kitchen""",,"""6102 N 16th St, Ste 1""",Phoenix,AZ,85016,33.52585498,-112.0478071,4.5,153,1,Restaurants;Pizza;Mediterranean;Salad;Greek
-0aOudcaAyac0VJbMX-L1g,"""Express Pizza & Grill""",Willowdale,"""4917 Bathurst""",Toronto,ON,M2R 1X8,43.7732379,-79.4426406,3,13,1,Restaurants;Pizza;Middle Eastern
OaCjJLSklg-YJ_WEqgCqRw,"""Q2 Cafe""",,"""3345 W Greenway Rd""",Phoenix,AZ,85053,33.6252515,-112.1306735,4,4,0,Restaurants;Pizza;Modern European;Bars;Nightlife;Cafes
WN5ON423ZCOy3_4F6XYikA,"""Long Wong's At the Firehouse""",,"""1639 E Apache Blvd""",Tempe,AZ,85281,33.4145753,-111.9109091,3,58,0,Restaurants;Pizza;Music Venues;American (Traditional);Arts & Entertainment;Beer;Wine & Spirits;Food;Chicken Wings;Nightlife
wAG9kIpOx4Y7Ux8kuZRbuQ,"""Boston Pizza""",,"""75 Consumers Drive""",Whitby,ON,L1N 9S2,43.86991278,-78.91231701,3.5,6,0,Restaurants;Pizza;Nightlife
7MeMGh0SUlF-GuTyruwtcw,"""Mellow Mushroom""",,"""2490 W Happy Valley Rd""",Phoenix,AZ,85085,33.7134545,-112.1139499,3.5,586,1,Restaurants;Pizza;Nightlife;Bars;Sandwiches;Vegan;Vegetarian
b6maj_RSR-UKipl7QFXypA,"""Kirtland City Tavern""",,"""10015 Chillicothe Rd""",Kirtland,OH,44094,41.599162,-81.347258,4,23,1,Restaurants;Pizza;Nightlife;Beer Bar;Bars;Pubs;American (Traditional)
NoF90rswXBHESSyDaWeKKA,"""Proper Brick Oven & Tap Room""",Downtown,"""139 7th St""",Pittsburgh,PA,15222,40.4435995,-80.0003448,4.5,471,1,Restaurants;Pizza;Nightlife;Beer;Wine & Spirits;Bars;Food;Italian
PHhZy5zYULNF-oz-2Jz9KA,"""Mellow Mushroom""",Ballantyne,"""14835 Ballantyne Village Way""",Charlotte,NC,28277,35.053717,-80.851277,3,196,1,Restaurants;Pizza;Nightlife;Gluten-Free;Sandwiches;Bars
UsJYr7l0fOaQZG223BbpeA,"""La Bocca Urban Kitchen + Wine Bar""",,"""1 E Boston St""",Chandler,AZ,85225,33.3021309,-111.8412086,3,77,1,Restaurants;Pizza;Nightlife;Mediterranean;Wine Bars;Bars
8fjF2NIPSM0Ar1hed2tdog,"""Gilligan's HideAway""",Eastside,"""2601 Atlantic St""",Las Vegas,NV,89121,36.142401,-115.114898,4.5,29,0,Restaurants;Pizza;Nightlife;Sandwiches;Bars;American (New);American (Traditional)
vWnCZVeggUGMd_cXlBohwQ,"""Rosati's Pizza""",,"""1050 E Ray Rd""",Chandler,AZ,85225,33.32214,-111.8218594,3.5,80,1,Restaurants;Pizza;Pasta Shops;Specialty Food;Italian;Food
Y-qcM0AiyoI6cjSrNhUOaA,"""Ital Pizza""",Etobicoke,"""5 Lavington Drive""",Etobicoke,ON,M9R 2H1,43.6902811,-79.5616876,3,11,1,Restaurants;Pizza;Portuguese
Xdoqt46KMRBiaWWMa41m1A,"""The Coal Mine""",,"""3160 Library Rd""",Pittsburgh,PA,15234,40.3716925,-80.0090689,3.5,3,1,Restaurants;Pizza;Pubs;Chicken Wings;Nightlife;Bars;Food;Beer;Wine & Spirits
v0YATh4rCiPlBpSyNmh3tQ,"""Umami""",,"""26 E University Dr""",Tempe,AZ,85281,33.422195,-111.9387387,4,89,0,Restaurants;Pizza;Ramen;Seafood;Asian Fusion;Japanese
XUu0kQThRtv4iXysUOEdtQ,"""PIZZAFIRE""",,"""220 S Depeyster, Unit 103""",Kent,OH,44240,41.151996,-81.356751,4,13,1,Restaurants;Pizza;Salad
rC-1jxQaOmg2lJh5A__Xpw,"""Papa Murphy's""",,"""10659 Grand Ave, A12, A 12""",Sun City,AZ,85351,33.6011202,-112.2876342,4.5,3,1,Restaurants;Pizza;Salad
8wSccCMGNpx2j6yGVraE8g,"""Rize Pizzeria""",,"""19900 Detroit Rd""",Rocky River,OH,44116,41.4793856,-81.8418133,4.5,10,0,Restaurants;Pizza;Salad
vDrpcXm6QIfnOQrMgEkh9Q,"""Fired Pie""",,"""13070 W Rancho Santa Fe, Ste C-1""",Avondale,AZ,85392,33.46104409,-112.3401841,4,50,1,Restaurants;Pizza;Salad
h9jF_8nSI8uYU7aTIkaW5Q,"""Zuko's Pizza""",,"""1009 5th Ave""",Coraopolis,PA,15108,40.51741855,-80.16392346,4.5,7,1,Restaurants;Pizza;Salad;Chicken Wings
R1ZZk5dR-INpaHw7imNLHg,"""Big Boys Pizza""",,"""1731 W Baseline Rd, Ste 115""",Mesa,AZ,85202,33.3784131,-111.8722511,4,159,0,Restaurants;Pizza;Salad;Chicken Wings
tylsscXmLq03-DzGI36bIA,"""Squaw Peak Cafe""",,"""2333 E Thomas Rd""",Phoenix,AZ,85016,33.47919004,-112.0314878,3,6,1,Restaurants;Pizza;Salad;Sandwiches
L1qCbC-FMbcCIt-LtqVIOQ,"""Romeo's Pizza""",,"""28931 Lorain Rd""",North Olmsted,OH,44070,41.40714417,-81.94200792,4,5,1,Restaurants;Pizza;Salad;Sandwiches
TTVwcuc1Nz4ZSZH4wnbxKQ,"""Piazza Manna""",Willowdale,"""5650 Yonge Street""",North York,ON,M2M 4G3,43.7801678,-79.416364,3.5,3,1,Restaurants;Pizza;Salad;Sandwiches
0dcNFXs5yMj1n2RtkgIoHg,"""Pizza Cutter""",,"""33501 Lake Rd, Ste K""",Avon Lake,OH,44012,41.5023417,-82.0498589,4,12,1,Restaurants;Pizza;Salad;Sandwiches
2GEr8-FpENQQPdmCrIWMYw,"""Funky Food Shack""",,"""1722 W Vanburen""",Phoenix,AZ,85007,33.45137456,-112.0967077,4,9,0,Restaurants;Pizza;Salad;Sandwiches
HSHDulGXCD6yG1R-Doeofw,"""Donatos Pizza""",,"""5789 Darrow Rd""",Hudson,OH,44236,41.22307886,-81.4394851,3.5,12,1,Restaurants;Pizza;Salad;Sandwiches
8UPbuIL9jVSWkGvC47b2Zw,"""Sir Pizza""",,"""2624 Brandt School Rd""",Wexford,PA,15090,40.6155836,-80.0929885,3.5,23,1,Restaurants;Pizza;Salad;Sandwiches
ZydyGO4Zj0xUZ9Gzt57DEA,"""Giant Rustic Pizza""",,"""39508 W Daisy Mountain Dr, Ste 158""",Phoenix,AZ,85086,33.843578,-112.130575,3,30,1,Restaurants;Pizza;Salad;Sandwiches
AwBCgvegeFogpb3lpmpCuw,"""Joey's Pizza""",,"""2333 N Jones Blvd, Ste 102""",Las Vegas,NV,89108,36.2023801,-115.2232141,3.5,67,1,Restaurants;Pizza;Salad;Sandwiches
c6v-5BHqJs4BU6sATgeAag,"""Marco's Pizza""",,"""14871 Detroit Ave""",Lakewood,OH,44107,41.484496,-81.801103,4,9,1,Restaurants;Pizza;Salad;Sandwiches;Chicken Wings
0EyRe-VkW8gYxxZ7NCQXeQ,"""Fox's Pizza Den""",,"""1204 Merchant St""",Ambridge,PA,15003,40.5948646,-80.2302847,4.5,5,1,Restaurants;Pizza;Sandwiches
S_uky2Fmr3aV48WFk8xpPA,"""Square Boy Pizza & Subs""",,"""76 Baldwin Street""",Whitby,ON,L1M 1A3,43.9585235,-78.9605091,2.5,4,0,Restaurants;Pizza;Sandwiches
WDIlSjqtRZdFkE3Sv2v0Iw,"""Geno's Giant Slice""",,"""1152 N Power Rd, Ste 107""",Mesa,AZ,85205,33.4365383,-111.6849665,2.5,46,1,Restaurants;Pizza;Sandwiches
G1t9MT6-sJvrsG-RWLgCkg,"""Donatos""",Dilworth,"""2112 Park Rd""",Charlotte,NC,28203,35.201965,-80.852634,2.5,4,0,Restaurants;Pizza;Sandwiches
